date,is_droplet,status,placed_gmv,delivered_gmv,cancelled_gmv,completed_gmv
2022-10-21,N,conducted,3053820,3604966,0,3604966
2021-11-26,N,cancelled,5306710,0,6129600,6129600
2024-10-27,N,conducted,2231915,2870032,0,2870032
2020-06-20,N,conducted,2454120,2318932,0,2318932
2021-12-24,N,cancelled,3184416,0,2897580,2897580
2020-04-10,N,delivered,1198,12297,0,12297
2021-03-06,N,delivered,47271,32370,0,32370
2022-05-22,N,delivered,2812,4196,0,4196
2021-01-31,N,conducted,91370,null,null,null
2025-05-25,Y,specimen_reached_lfs_center,319,null,null,null
2024-11-19,Y,report_hold,13571,null,null,null
2025-02-25,Y,sample_collected,378,null,null,null
2024-08-03,Y,report_hold,7568,null,null,null
2025-01-07,Y,recollection_required,4175,null,null,null
2024-09-25,Y,recollection_required,6511,null,null,null
2025-01-24,N,booked,22544,null,null,null
2024-08-04,Y,recollection_required,1187,null,null,null
2025-02-18,Y,report_hold,30106,null,null,null
2025-05-09,Y,confirmed,13848,null,null,null
2023-07-19,Y,delivered,20634184656,21630418425,0,21630418425
2021-04-27,Y,delivered,13361790325,14186575188,0,14186575188
2025-03-01,Y,delivered,55243344346,52381274340,0,52381274340
2020-01-04,Y,delivered,2283249384,1810427520,0,1810427520
2022-04-17,Y,delivered,9569975165,10971746604,0,10971746604
2022-08-01,Y,delivered,28331628330,25253095500,0,25253095500
2021-05-04,Y,delivered,14234134779,14987119539,0,14987119539
2024-06-22,Y,cancelled,559172804,0,597856680,597856680
2020-01-19,Y,delivered,1741525292,1881008480,0,1881008480
2022-06-06,Y,delivered,16302723360,15815495598,0,15815495598
2023-05-26,Y,delivered,20511694563,22106977200,0,22106977200
2024-03-18,Y,delivered,31239636417,28746271062,0,28746271062
2021-08-19,Y,cancelled,158750208,0,167562486,167562486
2021-12-31,Y,cancelled,229991612,0,231463071,231463071
2025-05-28,Y,delivered,44754902448,44339699061,0,44339699061
2024-04-06,Y,delivered,33471225018,30991174227,0,30991174227
2022-02-19,Y,delivered,11639381145,11052095712,0,11052095712
2023-03-11,Y,cancelled,538827856,0,586414290,586414290
2022-06-07,Y,delivered,16205833161,16074279585,0,16074279585
2022-10-04,Y,delivered,15040835064,15326649772,0,15326649772
2022-10-29,Y,cancelled,975394587,0,885492770,885492770
2020-11-25,Y,delivered,3161522070,3467606835,0,3467606835
2021-10-25,Y,delivered,7413447618,7020472048,0,7020472048
2024-10-23,N,conducted,10727850,9754051,0,9754051
2020-07-16,Y,delivered,1390046750,1421934339,0,1421934339
2025-01-25,Y,cancelled,493484530,0,520787271,520787271
2024-09-23,Y,cancelled,724658675,0,689828958,689828958
2020-08-16,Y,delivered,2169158961,2189587930,0,2189587930
2024-07-05,N,cancelled,149888380,0,130320300,130320300
2024-02-15,Y,cancelled,312404160,0,307763370,307763370
2024-11-02,N,cancelled,57452655,0,61983015,61983015
2023-03-02,N,cancelled,48244005,0,43414392,43414392
2021-02-27,Y,cancelled,123478768,0,109476906,109476906
2022-02-05,Y,cancelled,220264972,0,220535808,220535808
2023-07-19,Y,cancelled,389484732,0,381562185,381562185
2020-03-29,Y,cancelled,14311359,0,13720770,13720770
2023-04-02,Y,cancelled,412955894,0,433211020,433211020
2020-02-16,Y,cancelled,31688900,0,36935734,36935734
2020-11-21,Y,cancelled,90479226,0,95149544,95149544
2022-10-02,Y,cancelled,360999030,0,364226340,364226340
2020-03-03,N,cancelled,28069394,0,30981852,30981852
2024-09-24,N,conducted,7814664,9072633,0,9072633
2022-10-04,N,cancelled,43603680,0,44711514,44711514
2022-07-05,N,cancelled,119536486,0,131929392,131929392
2021-03-05,N,conducted,9890804,10826416,0,10826416
2023-05-03,Y,cancelled,353788930,0,324272301,324272301
2020-11-21,N,cancelled,54153585,0,55878856,55878856
2024-11-01,N,cancelled,80294200,0,63566248,63566248
2024-10-02,N,cancelled,81011626,0,78813195,78813195
2022-03-30,N,cancelled,1961386,0,1889775,1889775
2022-08-10,N,cancelled,32949696,0,29817858,29817858
2022-04-05,N,conducted,4592236,4704653,0,4704653
2024-04-20,N,conducted,12714451,13311636,0,13311636
2021-08-25,Y,cancelled,182538213,0,185387944,185387944
2021-08-01,N,conducted,4833501,5096154,0,5096154
2020-12-04,N,cancelled,67051323,0,51979200,51979200
2023-09-28,N,conducted,9431262,8599602,0,8599602
2024-12-26,N,cancelled,54749340,0,53921140,53921140
2024-03-08,N,cancelled,64625216,0,66419892,66419892
2024-10-31,N,cancelled,15425316,0,15386976,15386976
2025-04-12,N,conducted,24083654,23659316,0,23659316
2020-04-27,N,conducted,624150,820240,0,820240
2022-12-31,N,conducted,3272400,2736675,0,2736675
2022-10-12,N,conducted,5091210,5523534,0,5523534
2024-06-18,N,conducted,6475368,6357237,0,6357237
2022-04-19,N,conducted,5549525,6075090,0,6075090
2021-09-28,N,conducted,5015250,5072172,0,5072172
2020-06-12,N,conducted,2633445,2747080,0,2747080
2021-09-21,N,cancelled,11270644,0,15345464,15345464
2020-02-24,N,cancelled,12000555,0,12292275,12292275
2022-03-15,N,conducted,6771548,8488745,0,8488745
2022-04-15,N,cancelled,4442256,0,5371818,5371818
2021-02-10,N,delivered,41592,13200,0,13200
2025-05-31,N,validated,36868,24000,0,24000
2025-05-25,N,delivered,null,1798,0,1798
2020-03-22,N,conducted,22130,18000,0,18000
2021-07-31,N,conducted,506271,669900,0,669900
2024-11-29,N,confirmed,1899,null,null,null
2024-09-24,Y,recollection_required,6238,null,null,null
2025-05-17,Y,recollection_required,16285,null,null,null
2024-11-22,Y,recollection_required,139,null,null,null
2025-02-18,Y,sample_collected,519,null,null,null
2025-03-09,N,booked,792,null,null,null
2025-04-29,N,booked,3246,null,null,null
2025-01-31,Y,recollection_required,6625,null,null,null
2025-05-28,Y,recollection_required,121654,null,null,null
2025-05-03,Y,report_hold,6839,null,null,null
2020-10-03,Y,cancelled,106779618,0,108582409,108582409
2024-07-24,Y,delivered,34141572608,32489950845,0,32489950845
2021-09-13,Y,delivered,7729405453,7842903040,0,7842903040
2023-09-11,Y,delivered,28382780868,28638889248,0,28638889248
2024-05-01,Y,delivered,30371120500,29362010100,0,29362010100
2025-06-01,Y,delivered,10960861968,18211248720,0,18211248720
2025-03-11,Y,delivered,43606982164,41998701226,0,41998701226
2024-12-14,Y,cancelled,406849703,0,387057092,387057092
2023-04-15,Y,cancelled,507796080,0,469650720,469650720
2025-03-03,Y,delivered,51151390983,48274756040,0,48274756040
2023-08-14,Y,cancelled,376436736,0,351191378,351191378
2022-09-28,Y,cancelled,407005938,0,437812700,437812700
2023-04-06,Y,delivered,22615532136,21614038278,0,21614038278
2023-03-23,Y,delivered,18869658390,18781128121,0,18781128121
2025-05-04,Y,delivered,48642833791,47995308150,0,47995308150
2024-03-06,Y,delivered,26807367512,26671915776,0,26671915776
2022-12-22,Y,cancelled,465608718,0,419055168,419055168
2024-02-04,Y,cancelled,312835336,0,303666417,303666417
2023-02-26,Y,delivered,23628903426,25720014546,0,25720014546
2023-03-30,Y,delivered,21003066528,21095284280,0,21095284280
2024-03-05,Y,delivered,30185391356,28811428806,0,28811428806
2023-10-04,Y,cancelled,535435434,0,547693283,547693283
2023-08-07,Y,cancelled,513362753,0,521898435,521898435
2024-07-09,Y,cancelled,510969546,0,516358284,516358284
2020-03-22,Y,cancelled,36941000,0,36295143,36295143
2020-08-21,Y,cancelled,77476560,0,56128410,56128410
2024-09-06,Y,cancelled,622143955,0,552070380,552070380
2022-05-17,Y,cancelled,228220674,0,212251424,212251424
2023-09-17,Y,cancelled,524300478,0,491754032,491754032
2023-11-30,Y,cancelled,249685570,0,225577880,225577880
2024-05-08,Y,cancelled,417549060,0,448369182,448369182
2020-01-22,N,cancelled,4500032,0,4461282,4461282
2024-11-07,Y,cancelled,594459712,0,567330144,567330144
2022-02-19,Y,cancelled,185459205,0,193030714,193030714
2024-01-24,N,conducted,6813084,7950756,0,7950756
2023-06-10,N,cancelled,75924063,0,76608504,76608504
2021-01-01,N,cancelled,6663558,0,8025475,8025475
2020-07-13,N,cancelled,30061374,0,24217830,24217830
2020-03-23,N,cancelled,3764292,0,7942715,7942715
2024-11-21,N,cancelled,39044676,0,37446990,37446990
2024-12-31,N,cancelled,22502727,0,29679672,29679672
2025-02-23,Y,cancelled,412743611,0,423920567,423920567
2021-02-01,Y,cancelled,94909022,0,103389858,103389858
2024-11-13,N,cancelled,80688048,0,77760369,77760369
2025-03-03,N,cancelled,76179488,0,83461197,83461197
2020-08-22,N,cancelled,35983868,0,30423628,30423628
2025-03-03,Y,cancelled,547335762,0,531199570,531199570
2024-06-08,N,conducted,20270304,17234227,0,17234227
2021-02-02,N,conducted,20419560,18072180,0,18072180
2025-04-01,N,cancelled,76419368,0,79368242,79368242
2024-10-13,N,conducted,3372474,3441735,0,3441735
2021-01-16,N,cancelled,6884941,0,7351650,7351650
2024-02-11,N,conducted,8358504,8573712,0,8573712
2024-09-29,N,conducted,4121636,4775652,0,4775652
2021-07-09,N,conducted,8673318,8537165,0,8537165
2021-09-03,N,conducted,8021000,8061632,0,8061632
2023-12-24,N,conducted,3528700,4144653,0,4144653
2021-09-27,N,conducted,6017088,5812011,0,5812011
2024-01-08,N,conducted,7520460,6489665,0,6489665
2020-11-10,N,conducted,4455668,4398116,0,4398116
2021-01-16,N,conducted,9349913,8565648,0,8565648
2022-01-18,N,conducted,3913560,3317080,0,3317080
2020-12-14,N,conducted,5696136,4268524,0,4268524
2021-03-12,N,delivered,42591,10480,0,10480
2021-02-12,N,conducted,9392160,9828428,0,9828428
2022-10-05,N,conducted,2463164,2422140,0,2422140
2020-01-28,N,conducted,9745520,11107344,0,11107344
2020-04-29,N,delivered,180000,486000,0,486000
2021-02-16,N,delivered,7396,3600,0,3600
2021-01-29,N,conducted,160975,null,null,null
2025-05-11,Y,confirmed,79,null,null,null
2025-02-20,N,booked,1290,null,null,null
2024-07-15,N,delivered,1764,null,null,null
2025-06-01,N,confirmed,88208,null,null,null
2024-11-27,Y,recollection_required,7063,null,null,null
2025-05-25,N,booked,7829,null,null,null
2025-02-02,N,booked,40,null,null,null
2025-05-01,N,booked,3459,null,null,null
2025-03-13,Y,confirmed,3778,null,null,null
2025-01-27,Y,specimen_reached_lfs_center,168,null,null,null
2025-02-20,Y,recollection_required,80,null,null,null
2025-04-23,Y,recollection_required,2489,null,null,null
2022-05-19,Y,delivered,13721248138,13072614186,0,13072614186
2022-11-04,Y,delivered,21607792260,20252653173,0,20252653173
2022-09-21,Y,delivered,30101668800,29927404584,0,29927404584
2020-11-11,Y,delivered,2184557445,2209277017,0,2209277017
2022-09-07,Y,delivered,20731578624,22083734296,0,22083734296
2021-11-03,Y,delivered,3926254896,4256984520,0,4256984520
2025-04-17,N,conducted,13066176,13506428,0,13506428
2025-04-19,Y,cancelled,540359880,0,551598080,551598080
2024-09-13,Y,delivered,39037788856,37025583354,0,37025583354
2023-12-16,N,cancelled,77521914,0,71250355,71250355
2024-08-11,Y,delivered,39582766123,39779335336,0,39779335336
2025-04-22,Y,delivered,44739291510,42623086065,0,42623086065
2024-01-05,Y,cancelled,327614699,0,347225504,347225504
2020-07-30,Y,delivered,1709232364,1866941986,0,1866941986
2021-02-19,N,conducted,9605284,8402756,0,8402756
2023-09-24,Y,delivered,28036220569,29051710248,0,29051710248
2021-06-23,Y,delivered,5451727729,4998159990,0,4998159990
2024-03-02,Y,delivered,39940369960,39523165360,0,39523165360
2024-07-25,Y,cancelled,589305834,0,566315020,566315020
2022-12-12,Y,cancelled,398653598,0,396816640,396816640
2024-12-31,Y,cancelled,295814160,0,293308254,293308254
2024-04-25,Y,cancelled,282794330,0,289482435,289482435
2020-08-17,Y,delivered,2104186940,2223270331,0,2223270331
2020-01-17,Y,delivered,1945639095,1873419513,0,1873419513
2021-06-21,Y,delivered,7062800970,6983872526,0,6983872526
2021-07-24,Y,delivered,6054590652,5721966568,0,5721966568
2022-07-12,Y,cancelled,385094437,0,382240376,382240376
2022-03-21,Y,cancelled,206324982,0,204439040,204439040
2021-10-13,Y,delivered,7741380692,7574864748,0,7574864748
2021-10-02,Y,cancelled,142343159,0,173164517,173164517
2025-05-12,Y,cancelled,502957578,0,493290000,493290000
2021-09-28,Y,cancelled,155084280,0,160079220,160079220
2020-12-24,Y,cancelled,87022712,0,80239986,80239986
2024-01-03,N,cancelled,50568207,0,56833798,56833798
2022-11-16,Y,cancelled,526031034,0,538743402,538743402
2024-08-28,Y,cancelled,613843272,0,613553976,613553976
2020-05-25,Y,cancelled,26257588,0,22130374,22130374
2023-10-31,Y,cancelled,323918425,0,337513392,337513392
2020-06-26,Y,cancelled,28289286,0,24546368,24546368
2024-01-03,N,conducted,4692046,3784992,0,3784992
2021-04-12,N,conducted,9512300,10344629,0,10344629
2023-09-24,N,conducted,6200546,7875414,0,7875414
2022-10-29,N,cancelled,94934024,0,99026304,99026304
2020-03-06,N,conducted,13550400,11991418,0,11991418
2024-10-19,N,conducted,22032263,17834964,0,17834964
2023-06-05,Y,cancelled,292545684,0,294189084,294189084
2020-10-27,N,cancelled,33653744,0,34862375,34862375
2022-08-05,N,cancelled,44765036,0,42600696,42600696
2020-10-09,N,cancelled,20300784,0,23066404,23066404
2024-11-23,N,cancelled,60642486,0,66360112,66360112
2020-06-16,Y,cancelled,25704885,0,27542730,27542730
2020-12-29,N,cancelled,5140296,0,5126121,5126121
2024-06-29,N,cancelled,78558698,0,82391904,82391904
2024-05-20,N,conducted,6804001,7775640,0,7775640
2025-01-10,N,cancelled,45228150,0,44135280,44135280
2021-07-02,N,conducted,22564984,27974635,0,27974635
2020-10-06,N,conducted,7025543,6175960,0,6175960
2022-11-28,N,conducted,5529172,5806395,0,5806395
2023-04-10,N,cancelled,34662432,0,38797272,38797272
2022-12-05,N,conducted,6086784,6310920,0,6310920
2020-03-02,N,delivered,455488,656100,0,656100
2024-12-10,N,cancelled,53805229,0,53393580,53393580
2020-03-24,N,conducted,407781,226900,0,226900
2023-06-27,N,conducted,5417172,6464640,0,6464640
2024-03-14,N,delivered,309815,395400,0,395400
2023-01-03,N,cancelled,12970482,0,14967556,14967556
2020-04-05,N,conducted,44700,108750,0,108750
2024-08-18,N,conducted,5111800,4518282,0,4518282
2020-06-03,N,delivered,348600,368082,0,368082
2021-01-10,N,delivered,18750,14920,0,14920
2022-03-16,N,delivered,null,1512,0,1512
2024-11-10,Y,report_hold,19127,null,null,null
2025-01-31,Y,sample_collected,1951,null,null,null
2024-09-14,N,confirmed,329,null,null,null
2024-11-13,Y,report_hold,5229,null,null,null
2025-01-21,N,booked,3807,null,null,null
2025-04-26,N,confirmed,2968,null,null,null
2022-01-12,Y,cancelled,708190230,0,697506810,697506810
2024-03-27,Y,delivered,26741051484,25406885169,0,25406885169
2025-02-18,Y,delivered,44212978088,42707250972,0,42707250972
2025-04-26,Y,delivered,48212721132,45552586772,0,45552586772
2021-03-21,Y,delivered,4664524488,4557856065,0,4557856065
2024-11-11,Y,delivered,43350121662,45249549608,0,45249549608
2024-07-20,Y,delivered,41045295196,40108813175,0,40108813175
2021-08-09,Y,cancelled,201051704,0,205981980,205981980
2022-10-30,Y,delivered,36062333931,35906779072,0,35906779072
2021-04-27,Y,cancelled,3809998720,0,4647150902,4647150902
2024-08-23,Y,cancelled,645369984,0,632870172,632870172
2020-08-31,Y,delivered,3027899420,2962253536,0,2962253536
2020-05-15,Y,delivered,638414144,655517940,0,655517940
2023-08-25,Y,delivered,25342556166,23688214860,0,23688214860
2022-04-09,Y,delivered,12593204400,11517849656,0,11517849656
2021-06-14,Y,delivered,7152817056,7709472987,0,7709472987
2020-08-28,Y,delivered,2689947975,2720931635,0,2720931635
2021-05-10,N,conducted,20218946,38492840,0,38492840
2021-12-23,Y,delivered,8314782336,8370213852,0,8370213852
2023-11-14,Y,cancelled,334253482,0,320844516,320844516
2025-05-30,Y,cancelled,441559950,0,429561477,429561477
2021-07-06,Y,cancelled,241965420,0,254245541,254245541
2020-09-15,N,cancelled,43782480,0,38466364,38466364
2025-01-02,Y,cancelled,581503923,0,600804595,600804595
2023-09-16,Y,cancelled,707427936,0,627330310,627330310
2021-12-15,N,cancelled,5847040,0,9386944,9386944
2022-09-02,Y,cancelled,388554975,0,396744081,396744081
2024-05-09,Y,cancelled,372357304,0,348950817,348950817
2024-08-13,Y,cancelled,560714307,0,517557873,517557873
2023-12-02,Y,cancelled,366709548,0,395746230,395746230
2023-03-25,Y,cancelled,504134596,0,462680210,462680210
2022-02-05,N,conducted,6610488,9402300,0,9402300
2022-05-21,Y,cancelled,306797415,0,300616592,300616592
2023-12-21,Y,cancelled,287708707,0,279810258,279810258
2020-02-26,N,cancelled,8447054,0,9582937,9582937
2023-11-10,N,cancelled,24244608,0,25625942,25625942
2024-07-11,N,cancelled,55889508,0,49250239,49250239
2021-03-19,Y,cancelled,142415600,0,131766486,131766486
2024-11-07,N,conducted,11845013,11158611,0,11158611
2020-06-18,Y,cancelled,22158999,0,28985595,28985595
2020-12-01,N,cancelled,50289442,0,39441272,39441272
2021-02-04,N,cancelled,3639305,0,3201296,3201296
2021-10-19,N,cancelled,13756875,0,14797315,14797315
2020-06-18,N,cancelled,35956648,0,27774512,27774512
2024-11-18,N,conducted,10525170,10334958,0,10334958
2024-12-22,N,conducted,3574338,5363360,0,5363360
2021-07-11,N,cancelled,4156122,0,3649101,3649101
2021-02-23,N,cancelled,37938831,0,109062140,109062140
2021-06-01,N,cancelled,17503592,0,24469539,24469539
2024-05-03,N,cancelled,31337593,0,34159094,34159094
2020-02-26,N,delivered,277338,306852,0,306852
2022-03-12,N,cancelled,6783261,0,6416616,6416616
2023-12-13,N,cancelled,67526562,0,57689160,57689160
2025-03-01,N,conducted,17562688,14725128,0,14725128
2020-08-21,N,cancelled,41139128,0,26939304,26939304
2020-03-03,N,delivered,353096,576693,0,576693
2020-12-29,N,delivered,86004,122976,0,122976
2020-02-07,N,cancelled,4003832,0,3862656,3862656
2025-03-20,N,conducted,10283208,7972191,0,7972191
2021-01-28,N,delivered,19614,10800,0,10800
2025-05-02,N,delivered,899,899,0,899
2024-09-11,Y,report_hold,19366,null,null,null
2024-09-28,Y,report_hold,18491,null,null,null
2024-10-21,Y,report_hold,12620,null,null,null
2025-03-17,Y,recollection_required,1958,null,null,null
2024-12-07,Y,report_hold,17025,null,null,null
2025-04-26,Y,report_hold,14122,null,null,null
2024-12-10,Y,report_hold,13423,null,null,null
2022-05-07,Y,delivered,13098425575,12877491045,0,12877491045
2023-07-26,Y,delivered,21000076002,20927748212,0,20927748212
2022-08-07,Y,delivered,22096401719,22612504671,0,22612504671
2023-12-16,Y,delivered,22425591021,21202587924,0,21202587924
2025-01-13,Y,delivered,32832855432,33002487808,0,33002487808
2023-07-04,Y,delivered,23066884620,21642471347,0,21642471347
2022-06-13,Y,delivered,15988045997,15924173770,0,15924173770
2025-04-21,Y,cancelled,487039250,0,470990080,470990080
2020-03-08,Y,delivered,2101631376,2199117764,0,2199117764
2022-09-19,Y,delivered,30525215171,27231867075,0,27231867075
2025-04-25,Y,delivered,40271824752,38027377152,0,38027377152
2025-05-20,Y,delivered,42856564730,39394312710,0,39394312710
2020-05-22,Y,delivered,627224966,622164665,0,622164665
2022-08-19,Y,delivered,23160557563,22333069796,0,22333069796
2023-12-19,Y,cancelled,265021170,0,275044000,275044000
2022-05-20,Y,cancelled,265349686,0,278031884,278031884
2022-12-02,Y,delivered,18681840894,18145717674,0,18145717674
2024-04-12,Y,cancelled,305500790,0,295821348,295821348
2021-10-21,Y,delivered,7404694437,7225113832,0,7225113832
2020-06-28,Y,delivered,1112284320,1211670021,0,1211670021
2021-02-03,Y,delivered,3677705132,3508265112,0,3508265112
2023-08-04,Y,cancelled,383582944,0,413577840,413577840
2024-07-17,Y,cancelled,726361776,0,702981160,702981160
2021-07-05,Y,delivered,6063291414,5902222680,0,5902222680
2020-01-23,Y,delivered,1745149692,1644265560,0,1644265560
